DOL_Vehicle_ID,Country,City,State,Postal_Code,Region,Metro_Flag,High_Adoption_State_Flag
117683,India,Visakhapatnam,Andhra Pradesh,575537,Other,0,0
117684,India,Visakhapatnam,Andhra Pradesh,255249,Other,0,0
117685,India,Visakhapatnam,Andhra Pradesh,259702,Other,0,0
117686,India,Visakhapatnam,Andhra Pradesh,901741,Other,0,0
117687,India,Visakhapatnam,Andhra Pradesh,886856,Other,0,0
117688,India,Visakhapatnam,Andhra Pradesh,342428,Other,0,0
117689,India,Visakhapatnam,Andhra Pradesh,763532,Other,0,0
117690,India,Visakhapatnam,Andhra Pradesh,586317,Other,0,0
117691,India,Visakhapatnam,Andhra Pradesh,240388,Other,0,0
117692,India,Visakhapatnam,Andhra Pradesh,822264,Other,0,0
117693,India,Visakhapatnam,Andhra Pradesh,960799,Other,0,0
117694,India,Visakhapatnam,Andhra Pradesh,850289,Other,0,0
117695,India,Visakhapatnam,Andhra Pradesh,434308,Other,0,0
117696,India,Visakhapatnam,Andhra Pradesh,355575,Other,0,0
117697,India,Visakhapatnam,Andhra Pradesh,738243,Other,0,0
117698,India,Visakhapatnam,Andhra Pradesh,988102,Other,0,0
117699,India,Visakhapatnam,Andhra Pradesh,559182,Other,0,0
117700,India,Visakhapatnam,Andhra Pradesh,840103,Other,0,0
117701,India,Visakhapatnam,Andhra Pradesh,270569,Other,0,0
117702,India,Visakhapatnam,Andhra Pradesh,667894,Other,0,0
117703,India,Visakhapatnam,Andhra Pradesh,450623,Other,0,0
117704,India,Visakhapatnam,Andhra Pradesh,825795,Other,0,0
117705,India,Visakhapatnam,Andhra Pradesh,503736,Other,0,0
117706,India,Visakhapatnam,Andhra Pradesh,432929,Other,0,0
117707,India,Visakhapatnam,Andhra Pradesh,375743,Other,0,0
117708,India,Visakhapatnam,Andhra Pradesh,747809,Other,0,0
117709,India,Visakhapatnam,Andhra Pradesh,680507,Other,0,0
117710,India,Visakhapatnam,Andhra Pradesh,174285,Other,0,0
117711,India,Visakhapatnam,Andhra Pradesh,355103,Other,0,0
117712,India,Visakhapatnam,Andhra Pradesh,669888,Other,0,0
117713,India,Visakhapatnam,Andhra Pradesh,381367,Other,0,0
117714,India,Visakhapatnam,Andhra Pradesh,292794,Other,0,0
117715,India,Visakhapatnam,Andhra Pradesh,862062,Other,0,0
117716,India,Visakhapatnam,Andhra Pradesh,620703,Other,0,0
117717,India,Visakhapatnam,Andhra Pradesh,315947,Other,0,0
117718,India,Visakhapatnam,Andhra Pradesh,668068,Other,0,0
117719,India,Visakhapatnam,Andhra Pradesh,197540,Other,0,0
117720,India,Visakhapatnam,Andhra Pradesh,282864,Other,0,0
117721,India,Visakhapatnam,Andhra Pradesh,123427,Other,0,0
117722,India,Visakhapatnam,Andhra Pradesh,114754,Other,0,0
117723,India,Visakhapatnam,Andhra Pradesh,621400,Other,0,0
117724,India,Visakhapatnam,Andhra Pradesh,791559,Other,0,0
117725,India,Patna,Bihar,908645,Other,0,0
117726,India,Patna,Bihar,452932,Other,0,0
117727,India,Patna,Bihar,966484,Other,0,0
117728,India,Patna,Bihar,488190,Other,0,0
117729,India,Patna,Bihar,447278,Other,0,0
117730,India,Patna,Bihar,788210,Other,0,0
117731,India,Patna,Bihar,738257,Other,0,0
117732,India,Patna,Bihar,817386,Other,0,0
117733,India,Patna,Bihar,967976,Other,0,0
117734,India,Patna,Bihar,677212,Other,0,0
117735,India,Patna,Bihar,208457,Other,0,0
117736,India,Patna,Bihar,549283,Other,0,0
117737,India,Patna,Bihar,175434,Other,0,0
117738,India,Patna,Bihar,897952,Other,0,0
117739,India,Patna,Bihar,474708,Other,0,0
117740,India,Patna,Bihar,680479,Other,0,0
117741,India,Patna,Bihar,193833,Other,0,0
117742,India,Patna,Bihar,523171,Other,0,0
117743,India,Patna,Bihar,997444,Other,0,0
117744,India,Patna,Bihar,836341,Other,0,0
117745,India,Patna,Bihar,560868,Other,0,0
117746,India,Patna,Bihar,581807,Other,0,0
117747,India,Patna,Bihar,328542,Other,0,0
117748,India,Patna,Bihar,552873,Other,0,0
117749,India,Patna,Bihar,772545,Other,0,0
117750,India,Patna,Bihar,370598,Other,0,0
117751,India,Patna,Bihar,430219,Other,0,0
117752,India,Patna,Bihar,509833,Other,0,0
117753,India,Patna,Bihar,121337,Other,0,0
117754,India,Patna,Bihar,452298,Other,0,0
117755,India,Patna,Bihar,980359,Other,0,0
117756,India,Patna,Bihar,810453,Other,0,0
117757,India,Patna,Bihar,407516,Other,0,0
117758,India,Patna,Bihar,135762,Other,0,0
117759,India,Patna,Bihar,727921,Other,0,0
117760,India,Patna,Bihar,515694,Other,0,0
117761,India,Patna,Bihar,707164,Other,0,0
117762,India,Patna,Bihar,687210,Other,0,0
117763,India,Patna,Bihar,591320,Other,0,0
117764,India,Patna,Bihar,347518,Other,0,0
117765,India,Patna,Bihar,451227,Other,0,0
117766,India,Patna,Bihar,466484,Other,0,0
117767,India,Patna,Bihar,424355,Other,0,0
117768,India,Patna,Bihar,903591,Other,0,0
117769,India,Patna,Bihar,578884,Other,0,0
117770,India,Patna,Bihar,525766,Other,0,0
117771,India,Patna,Bihar,277406,Other,0,0
117772,India,Patna,Bihar,960029,Other,0,0
117773,India,Patna,Bihar,536594,Other,0,0
117774,India,Patna,Bihar,380917,Other,0,0
117775,India,Patna,Bihar,624927,Other,0,0
117776,India,Patna,Bihar,587702,Other,0,0
117777,India,Patna,Bihar,646128,Other,0,0
117778,India,Patna,Bihar,104135,Other,0,0
117779,India,Patna,Bihar,929891,Other,0,0
117780,India,Patna,Bihar,176963,Other,0,0
117781,India,Patna,Bihar,278772,Other,0,0
117782,India,Patna,Bihar,897190,Other,0,0
117783,India,Patna,Bihar,161456,Other,0,0
117784,India,Patna,Bihar,925050,Other,0,0
117785,India,Patna,Bihar,693826,Other,0,0
117786,India,Patna,Bihar,100086,Other,0,0
117787,India,Patna,Bihar,270997,Other,0,0
117788,India,Patna,Bihar,940905,Other,0,0
117789,India,Patna,Bihar,736434,Other,0,0
117790,India,Patna,Bihar,913050,Other,0,0
117791,India,Patna,Bihar,222630,Other,0,0
117792,India,Patna,Bihar,597465,Other,0,0
117793,India,Patna,Bihar,683147,Other,0,0
117794,India,Patna,Bihar,488488,Other,0,0
117795,India,Patna,Bihar,773872,Other,0,0
117796,India,Patna,Bihar,252285,Other,0,0
117797,India,Patna,Bihar,195948,Other,0,0
117798,India,Patna,Bihar,442481,Other,0,0
117799,India,Patna,Bihar,328322,Other,0,0
117800,India,Patna,Bihar,488003,Other,0,0
117801,India,Patna,Bihar,116016,Other,0,0
117802,India,Patna,Bihar,310575,Other,0,0
117803,India,Patna,Bihar,160822,Other,0,0
117804,India,Patna,Bihar,240557,Other,0,0
117805,India,Patna,Bihar,471448,Other,0,0
117806,India,Patna,Bihar,747988,Other,0,0
117807,India,Patna,Bihar,160513,Other,0,0
117808,India,Patna,Bihar,197224,Other,0,0
117809,India,Patna,Bihar,266669,Other,0,0
117810,India,Patna,Bihar,523908,Other,0,0
117811,India,Patna,Bihar,901769,Other,0,0
117812,India,Patna,Bihar,823877,Other,0,0
117813,India,Patna,Bihar,562308,Other,0,0
117814,India,Patna,Bihar,198122,Other,0,0
117815,India,Patna,Bihar,252543,Other,0,0
117816,India,Patna,Bihar,298666,Other,0,0
117817,India,Patna,Bihar,576070,Other,0,0
117818,India,Patna,Bihar,405888,Other,0,0
117819,India,Patna,Bihar,256206,Other,0,0
117820,India,Patna,Bihar,148868,Other,0,0
117821,India,Patna,Bihar,770635,Other,0,0
117822,India,Patna,Bihar,173554,Other,0,0
117823,India,Patna,Bihar,135049,Other,0,0
117824,India,Patna,Bihar,667366,Other,0,0
117825,India,Patna,Bihar,889366,Other,0,0
117826,India,Patna,Bihar,875274,Other,0,0
117827,India,Patna,Bihar,797988,Other,0,0
117828,India,Patna,Bihar,283485,Other,0,0
117829,India,Patna,Bihar,805615,Other,0,0
117830,India,Patna,Bihar,559398,Other,0,0
117831,India,Patna,Bihar,196533,Other,0,0
117832,India,Patna,Bihar,813521,Other,0,0
117833,India,Patna,Bihar,323287,Other,0,0
117834,India,Patna,Bihar,619547,Other,0,0
117835,India,Patna,Bihar,992670,Other,0,0
117836,India,Patna,Bihar,370926,Other,0,0
117837,India,Patna,Bihar,508942,Other,0,0
117838,India,Patna,Bihar,292887,Other,0,0
117839,India,Patna,Bihar,245539,Other,0,0
117840,India,Patna,Bihar,515632,Other,0,0
117841,India,Patna,Bihar,458438,Other,0,0
117842,India,Patna,Bihar,234598,Other,0,0
117843,India,Patna,Bihar,443284,Other,0,0
117844,India,Patna,Bihar,330818,Other,0,0
117845,India,Patna,Bihar,128324,Other,0,0
117846,India,Patna,Bihar,587178,Other,0,0
117847,India,Patna,Bihar,634723,Other,0,0
117848,India,Patna,Bihar,953260,Other,0,0
117849,India,Patna,Bihar,891967,Other,0,0
117850,India,Gaya,Bihar,827682,Other,0,0
117851,India,Gaya,Bihar,464066,Other,0,0
117852,India,Gaya,Bihar,362208,Other,0,0
117853,India,Gaya,Bihar,708318,Other,0,0
117854,India,Gaya,Bihar,550300,Other,0,0
117855,India,Gaya,Bihar,477931,Other,0,0
117856,India,Gaya,Bihar,716707,Other,0,0
117857,India,Gaya,Bihar,735022,Other,0,0
117858,India,Gaya,Bihar,821324,Other,0,0
117859,India,Gaya,Bihar,174361,Other,0,0
117860,India,Gaya,Bihar,574198,Other,0,0
117861,India,Gaya,Bihar,476983,Other,0,0
117862,India,Gaya,Bihar,728875,Other,0,0
117863,India,Gaya,Bihar,941557,Other,0,0
117864,India,Gaya,Bihar,275389,Other,0,0
117865,India,Gaya,Bihar,504045,Other,0,0
117866,India,Gaya,Bihar,975639,Other,0,0
117867,India,Gaya,Bihar,509072,Other,0,0
117868,India,Gaya,Bihar,873802,Other,0,0
117869,India,Gaya,Bihar,288897,Other,0,0
117870,India,Gaya,Bihar,190887,Other,0,0
117871,India,Gaya,Bihar,102476,Other,0,0
117872,India,Gaya,Bihar,350829,Other,0,0
117873,India,Gaya,Bihar,524492,Other,0,0
117874,India,Gaya,Bihar,439093,Other,0,0
117875,India,Gaya,Bihar,271395,Other,0,0
117876,India,Gaya,Bihar,642349,Other,0,0
117877,India,Gaya,Bihar,620807,Other,0,0
117878,India,Gaya,Bihar,706701,Other,0,0
117879,India,Gaya,Bihar,952804,Other,0,0
117880,India,Gaya,Bihar,647418,Other,0,0
117881,India,Gaya,Bihar,716055,Other,0,0
117882,India,Gaya,Bihar,360261,Other,0,0
117883,India,Gaya,Bihar,487487,Other,0,0
117884,India,Gaya,Bihar,755820,Other,0,0
117885,India,Gaya,Bihar,922018,Other,0,0
117886,India,Gaya,Bihar,217274,Other,0,0
117887,India,Gaya,Bihar,749856,Other,0,0
117888,India,Gaya,Bihar,624755,Other,0,0
117889,India,Gaya,Bihar,992247,Other,0,0
117890,India,Gaya,Bihar,310331,Other,0,0
117891,India,Gaya,Bihar,145235,Other,0,0
117892,India,Gaya,Bihar,787018,Other,0,0
117893,India,Gaya,Bihar,490425,Other,0,0
117894,India,Gaya,Bihar,732112,Other,0,0
117895,India,Gaya,Bihar,893102,Other,0,0
117896,India,Gaya,Bihar,587722,Other,0,0
117897,India,Gaya,Bihar,246675,Other,0,0
117898,India,Gaya,Bihar,871554,Other,0,0
117899,India,Gaya,Bihar,594167,Other,0,0
117900,India,Gaya,Bihar,314661,Other,0,0
117901,India,Gaya,Bihar,234382,Other,0,0
117902,India,Gaya,Bihar,356815,Other,0,0
117903,India,Gaya,Bihar,394052,Other,0,0
117904,India,Gaya,Bihar,236739,Other,0,0
117905,India,Gaya,Bihar,239582,Other,0,0
117906,India,Gaya,Bihar,354204,Other,0,0
117907,India,Gaya,Bihar,586314,Other,0,0
117908,India,Gaya,Bihar,236636,Other,0,0
117909,India,Gaya,Bihar,310868,Other,0,0
117910,India,Gaya,Bihar,452070,Other,0,0
117911,India,Gaya,Bihar,855912,Other,0,0
117912,India,Gaya,Bihar,950429,Other,0,0
117913,India,Gaya,Bihar,162515,Other,0,0
117914,India,Gaya,Bihar,297622,Other,0,0
117915,India,Gaya,Bihar,826572,Other,0,0
117916,India,Gaya,Bihar,245511,Other,0,0
117917,India,Gaya,Bihar,352900,Other,0,0
117918,India,Gaya,Bihar,641455,Other,0,0
117919,India,Gaya,Bihar,620018,Other,0,0
117920,India,Gaya,Bihar,241876,Other,0,0
117921,India,Gaya,Bihar,903681,Other,0,0
117922,India,Gaya,Bihar,967469,Other,0,0
117923,India,Gaya,Bihar,840473,Other,0,0
117924,India,Gaya,Bihar,410061,Other,0,0
117925,India,Gaya,Bihar,775622,Other,0,0
117926,India,Gaya,Bihar,754819,Other,0,0
117927,India,Gaya,Bihar,729705,Other,0,0
117928,India,Gaya,Bihar,103664,Other,0,0
117929,India,Gaya,Bihar,653971,Other,0,0
117930,India,Gaya,Bihar,835327,Other,0,0
117931,India,Gaya,Bihar,154618,Other,0,0
117932,India,Gaya,Bihar,259273,Other,0,0
117933,India,Gaya,Bihar,875388,Other,0,0
117934,India,Gaya,Bihar,842512,Other,0,0
117935,India,Gaya,Bihar,155777,Other,0,0
117936,India,Gaya,Bihar,278541,Other,0,0
117937,India,Gaya,Bihar,187965,Other,0,0
117938,India,Gaya,Bihar,977587,Other,0,0
117939,India,Gaya,Bihar,803808,Other,0,0
117940,India,Bhubaneswar,Odisha,558798,Other,0,0
117941,India,Bhubaneswar,Odisha,320188,Other,0,0
117942,India,Bhubaneswar,Odisha,578580,Other,0,0
117943,India,Bhubaneswar,Odisha,764002,Other,0,0
117944,India,Bhubaneswar,Odisha,741067,Other,0,0
117945,India,Bhubaneswar,Odisha,219876,Other,0,0
117946,India,Bhubaneswar,Odisha,250897,Other,0,0
117947,India,Bhubaneswar,Odisha,622783,Other,0,0
117948,India,Bhubaneswar,Odisha,280350,Other,0,0
117949,India,Bhubaneswar,Odisha,847625,Other,0,0
117950,India,Bhubaneswar,Odisha,430434,Other,0,0
117951,India,Bhubaneswar,Odisha,334040,Other,0,0
117952,India,Bhubaneswar,Odisha,955466,Other,0,0
117953,India,Bhubaneswar,Odisha,288484,Other,0,0
117954,India,Bhubaneswar,Odisha,755517,Other,0,0
117955,India,Bhubaneswar,Odisha,389801,Other,0,0
117956,India,Bhubaneswar,Odisha,913005,Other,0,0
117957,India,Bhubaneswar,Odisha,215502,Other,0,0
117958,India,Bhubaneswar,Odisha,290049,Other,0,0
117959,India,Bhubaneswar,Odisha,292097,Other,0,0
117960,India,Bhubaneswar,Odisha,207737,Other,0,0
117961,India,Bhubaneswar,Odisha,546123,Other,0,0
117962,India,Bhubaneswar,Odisha,992995,Other,0,0
117963,India,Bhubaneswar,Odisha,584741,Other,0,0
117964,India,Bhubaneswar,Odisha,245564,Other,0,0
117965,India,Bhubaneswar,Odisha,179070,Other,0,0
117966,India,Bhubaneswar,Odisha,124607,Other,0,0
117967,India,Bhubaneswar,Odisha,645410,Other,0,0
117968,India,Bhubaneswar,Odisha,355548,Other,0,0
117969,India,Bhubaneswar,Odisha,175177,Other,0,0
117970,India,Bhubaneswar,Odisha,872262,Other,0,0
117971,India,Bhubaneswar,Odisha,290693,Other,0,0
117972,India,Bhubaneswar,Odisha,425429,Other,0,0
117973,India,Bhubaneswar,Odisha,593597,Other,0,0
117974,India,Bhubaneswar,Odisha,217381,Other,0,0
117975,India,Bhubaneswar,Odisha,675773,Other,0,0
117976,India,Bhubaneswar,Odisha,538584,Other,0,0
117977,India,Bhubaneswar,Odisha,837613,Other,0,0
117978,India,Bhubaneswar,Odisha,420823,Other,0,0
117979,India,Bhubaneswar,Odisha,155600,Other,0,0
117980,India,Bhubaneswar,Odisha,736888,Other,0,0
117981,India,Bhubaneswar,Odisha,758098,Other,0,0
117982,India,Bhubaneswar,Odisha,543323,Other,0,0
117983,India,Bhubaneswar,Odisha,627893,Other,0,0
117984,India,Bhubaneswar,Odisha,187725,Other,0,0
117985,India,Bhubaneswar,Odisha,577855,Other,0,0
117986,India,Bhubaneswar,Odisha,862196,Other,0,0
117987,India,Bhubaneswar,Odisha,423260,Other,0,0
117988,India,Bhubaneswar,Odisha,508426,Other,0,0
117989,India,Bhubaneswar,Odisha,241003,Other,0,0
117990,India,Bhubaneswar,Odisha,141806,Other,0,0
117991,India,Bhubaneswar,Odisha,346261,Other,0,0
117992,India,Bhubaneswar,Odisha,259104,Other,0,0
117993,India,Bhubaneswar,Odisha,355925,Other,0,0
117994,India,Bhubaneswar,Odisha,389136,Other,0,0
117995,India,Bhubaneswar,Odisha,899114,Other,0,0
117996,India,Bhubaneswar,Odisha,888731,Other,0,0
117997,India,Bhubaneswar,Odisha,151497,Other,0,0
117998,India,Bhubaneswar,Odisha,967709,Other,0,0
117999,India,Bhubaneswar,Odisha,775070,Other,0,0
118000,India,Bhubaneswar,Odisha,242737,Other,0,0
118001,India,Bhubaneswar,Odisha,390014,Other,0,0
118002,India,Bhubaneswar,Odisha,336844,Other,0,0
118003,India,Bhubaneswar,Odisha,911659,Other,0,0
118004,India,Bhubaneswar,Odisha,835070,Other,0,0
118005,India,Bhubaneswar,Odisha,812463,Other,0,0
118006,India,Bhubaneswar,Odisha,923680,Other,0,0
118007,India,Bhubaneswar,Odisha,639494,Other,0,0
118008,India,Bhubaneswar,Odisha,354717,Other,0,0
118009,India,Bhubaneswar,Odisha,629228,Other,0,0
118010,India,Bhubaneswar,Odisha,453107,Other,0,0
118011,India,Bhubaneswar,Odisha,469322,Other,0,0
118012,India,Bhubaneswar,Odisha,118108,Other,0,0
118013,India,Bhubaneswar,Odisha,321454,Other,0,0
118014,India,Bhubaneswar,Odisha,436598,Other,0,0
118015,India,Bhubaneswar,Odisha,682326,Other,0,0
118016,India,Bhubaneswar,Odisha,930287,Other,0,0
118017,India,Bhubaneswar,Odisha,331597,Other,0,0
118018,India,Bhubaneswar,Odisha,864589,Other,0,0
118019,India,Bhubaneswar,Odisha,301573,Other,0,0
118020,India,Bhubaneswar,Odisha,263593,Other,0,0
118021,India,Bhubaneswar,Odisha,309763,Other,0,0
118022,India,Bhubaneswar,Odisha,373302,Other,0,0
118023,India,Bhubaneswar,Odisha,178238,Other,0,0
118024,India,Bhubaneswar,Odisha,295708,Other,0,0
118025,India,Bhubaneswar,Odisha,514517,Other,0,0
118026,India,Bhubaneswar,Odisha,138633,Other,0,0
118027,India,Bhubaneswar,Odisha,160624,Other,0,0
118028,India,Bhubaneswar,Odisha,137260,Other,0,0
118029,India,Bhubaneswar,Odisha,758475,Other,0,0
118030,India,Bhubaneswar,Odisha,766792,Other,0,0
118031,India,Bhubaneswar,Odisha,365902,Other,0,0
118032,India,Cuttack,Odisha,996548,Other,0,0
118033,India,Cuttack,Odisha,200374,Other,0,0
118034,India,Cuttack,Odisha,444094,Other,0,0
118035,India,Cuttack,Odisha,651840,Other,0,0
118036,India,Cuttack,Odisha,506500,Other,0,0
118037,India,Cuttack,Odisha,687447,Other,0,0
118038,India,Cuttack,Odisha,804364,Other,0,0
118039,India,Cuttack,Odisha,748766,Other,0,0
118040,India,Cuttack,Odisha,977434,Other,0,0
118041,India,Cuttack,Odisha,751480,Other,0,0
118042,India,Cuttack,Odisha,684187,Other,0,0
118043,India,Cuttack,Odisha,138652,Other,0,0
118044,India,Cuttack,Odisha,697382,Other,0,0
118045,India,Cuttack,Odisha,365459,Other,0,0
118046,India,Cuttack,Odisha,144232,Other,0,0
118047,India,Cuttack,Odisha,523169,Other,0,0
118048,India,Cuttack,Odisha,676235,Other,0,0
118049,India,Cuttack,Odisha,460328,Other,0,0
118050,India,Cuttack,Odisha,163782,Other,0,0
118051,India,Cuttack,Odisha,195762,Other,0,0
118052,India,Cuttack,Odisha,676697,Other,0,0
118053,India,Cuttack,Odisha,226343,Other,0,0
118054,India,Cuttack,Odisha,135178,Other,0,0
118055,India,Cuttack,Odisha,884169,Other,0,0
118056,India,Cuttack,Odisha,827214,Other,0,0
118057,India,Cuttack,Odisha,689375,Other,0,0
118058,India,Cuttack,Odisha,960761,Other,0,0
118059,India,Cuttack,Odisha,749357,Other,0,0
118060,India,Cuttack,Odisha,624725,Other,0,0
118061,India,Cuttack,Odisha,680281,Other,0,0
118062,India,Cuttack,Odisha,211909,Other,0,0
118063,India,Cuttack,Odisha,829893,Other,0,0
118064,India,Cuttack,Odisha,430369,Other,0,0
118065,India,Cuttack,Odisha,592498,Other,0,0
118066,India,Cuttack,Odisha,488509,Other,0,0
118067,India,Cuttack,Odisha,364193,Other,0,0
118068,India,Cuttack,Odisha,374764,Other,0,0
118069,India,Cuttack,Odisha,481251,Other,0,0
118070,India,Cuttack,Odisha,823182,Other,0,0
118071,India,Cuttack,Odisha,450672,Other,0,0
118072,India,Cuttack,Odisha,278143,Other,0,0
118073,India,Cuttack,Odisha,617483,Other,0,0
118074,India,Cuttack,Odisha,152652,Other,0,0
118075,India,Cuttack,Odisha,503398,Other,0,0
118076,India,Cuttack,Odisha,483131,Other,0,0
118077,India,Cuttack,Odisha,158812,Other,0,0
118078,India,Cuttack,Odisha,994338,Other,0,0
118079,India,Cuttack,Odisha,365218,Other,0,0
118080,India,Cuttack,Odisha,640214,Other,0,0
118081,India,Cuttack,Odisha,519721,Other,0,0
118082,India,Cuttack,Odisha,141585,Other,0,0
118083,India,Cuttack,Odisha,351415,Other,0,0
118084,India,Cuttack,Odisha,244220,Other,0,0
118085,India,Cuttack,Odisha,213144,Other,0,0
118086,India,Cuttack,Odisha,661754,Other,0,0
118087,India,Cuttack,Odisha,232244,Other,0,0
118088,India,Cuttack,Odisha,290612,Other,0,0
118089,India,Cuttack,Odisha,619200,Other,0,0
118090,India,Cuttack,Odisha,890534,Other,0,0
118091,India,Cuttack,Odisha,801803,Other,0,0
118092,India,Cuttack,Odisha,852663,Other,0,0
118093,India,Cuttack,Odisha,405960,Other,0,0
118094,India,Cuttack,Odisha,119974,Other,0,0
118095,India,Cuttack,Odisha,644564,Other,0,0
118096,India,Cuttack,Odisha,147885,Other,0,0
118097,India,Cuttack,Odisha,119938,Other,0,0
118098,India,Cuttack,Odisha,556989,Other,0,0
118099,India,Cuttack,Odisha,699819,Other,0,0
118100,India,Cuttack,Odisha,659531,Other,0,0
118101,India,Cuttack,Odisha,218527,Other,0,0
118102,India,Cuttack,Odisha,795299,Other,0,0
118103,India,Cuttack,Odisha,201260,Other,0,0
118104,India,Cuttack,Odisha,366131,Other,0,0
118105,India,Cuttack,Odisha,234592,Other,0,0
118106,India,Cuttack,Odisha,183939,Other,0,0
118107,India,Cuttack,Odisha,548915,Other,0,0
118108,India,Cuttack,Odisha,653498,Other,0,0
118109,India,Cuttack,Odisha,962139,Other,0,0
118110,India,Cuttack,Odisha,168421,Other,0,0
118111,India,Cuttack,Odisha,254507,Other,0,0
118112,India,Cuttack,Odisha,888664,Other,0,0
118113,India,Cuttack,Odisha,621407,Other,0,0
118114,India,Cuttack,Odisha,604749,Other,0,0
118115,India,Cuttack,Odisha,890546,Other,0,0
118116,India,Cuttack,Odisha,376898,Other,0,0
118117,India,Cuttack,Odisha,915450,Other,0,0
118118,India,Cuttack,Odisha,179531,Other,0,0
118119,India,Cuttack,Odisha,545852,Other,0,0
118120,India,Cuttack,Odisha,582916,Other,0,0
118121,India,Cuttack,Odisha,587134,Other,0,0
118122,India,Cuttack,Odisha,655782,Other,0,0
118123,India,Cuttack,Odisha,560335,Other,0,0
118124,India,Cuttack,Odisha,774380,Other,0,0
118125,India,Cuttack,Odisha,453789,Other,0,0
118126,India,Cuttack,Odisha,848621,Other,0,0
118127,India,Cuttack,Odisha,983895,Other,0,0
118128,India,Cuttack,Odisha,145816,Other,0,0
118129,India,Cuttack,Odisha,812031,Other,0,0
118130,India,Cuttack,Odisha,630831,Other,0,0
118131,India,Cuttack,Odisha,222058,Other,0,0
118132,India,Cuttack,Odisha,307767,Other,0,0
118133,India,Cuttack,Odisha,386561,Other,0,0
118134,India,Cuttack,Odisha,812784,Other,0,0
118135,India,Cuttack,Odisha,916157,Other,0,0
118136,India,Cuttack,Odisha,192346,Other,0,0
118137,India,Cuttack,Odisha,789266,Other,0,0
118138,India,Cuttack,Odisha,518094,Other,0,0
118139,India,Cuttack,Odisha,249044,Other,0,0
118140,India,Cuttack,Odisha,785179,Other,0,0
118141,India,Cuttack,Odisha,366213,Other,0,0
118142,India,Cuttack,Odisha,793396,Other,0,0
118143,India,Cuttack,Odisha,935303,Other,0,0
118144,India,Cuttack,Odisha,247651,Other,0,0
118145,India,Cuttack,Odisha,340726,Other,0,0
118146,India,Cuttack,Odisha,935551,Other,0,0
118147,India,Cuttack,Odisha,567025,Other,0,0
118148,India,Cuttack,Odisha,733899,Other,0,0
118149,India,Cuttack,Odisha,416333,Other,0,0
118150,India,Cuttack,Odisha,106498,Other,0,0
118151,India,Cuttack,Odisha,973816,Other,0,0
118152,India,Cuttack,Odisha,783775,Other,0,0
118153,India,Cuttack,Odisha,689671,Other,0,0
118154,India,Cuttack,Odisha,481652,Other,0,0
118155,India,Cuttack,Odisha,223417,Other,0,0
118156,India,Cuttack,Odisha,619887,Other,0,0
118157,India,Cuttack,Odisha,521063,Other,0,0
118158,India,Cuttack,Odisha,787533,Other,0,0
118159,India,Mumbai,Maharashtra,737351,West,1,1
118160,India,Mumbai,Maharashtra,524862,West,1,1
118161,India,Mumbai,Maharashtra,612622,West,1,1
118162,India,Mumbai,Maharashtra,628480,West,1,1
118163,India,Mumbai,Maharashtra,358779,West,1,1
118164,India,Mumbai,Maharashtra,229870,West,1,1
118165,India,Mumbai,Maharashtra,522217,West,1,1
118166,India,Mumbai,Maharashtra,130521,West,1,1
118167,India,Mumbai,Maharashtra,113104,West,1,1
118168,India,Mumbai,Maharashtra,615868,West,1,1
118169,India,Mumbai,Maharashtra,647693,West,1,1
118170,India,Mumbai,Maharashtra,894491,West,1,1
118171,India,Mumbai,Maharashtra,753008,West,1,1
118172,India,Mumbai,Maharashtra,353767,West,1,1
118173,India,Mumbai,Maharashtra,659630,West,1,1
118174,India,Mumbai,Maharashtra,142163,West,1,1
118175,India,Mumbai,Maharashtra,186313,West,1,1
118176,India,Mumbai,Maharashtra,330544,West,1,1
118177,India,Mumbai,Maharashtra,777746,West,1,1
118178,India,Mumbai,Maharashtra,581222,West,1,1
118179,India,Mumbai,Maharashtra,917498,West,1,1
118180,India,Mumbai,Maharashtra,939768,West,1,1
118181,India,Mumbai,Maharashtra,780329,West,1,1
118182,India,Mumbai,Maharashtra,664631,West,1,1
118183,India,Mumbai,Maharashtra,870522,West,1,1
118184,India,Mumbai,Maharashtra,858743,West,1,1
118185,India,Mumbai,Maharashtra,681479,West,1,1
118186,India,Mumbai,Maharashtra,715059,West,1,1
118187,India,Mumbai,Maharashtra,177247,West,1,1
118188,India,Mumbai,Maharashtra,470817,West,1,1
118189,India,Mumbai,Maharashtra,992159,West,1,1
118190,India,Mumbai,Maharashtra,993366,West,1,1
118191,India,Mumbai,Maharashtra,454797,West,1,1
118192,India,Mumbai,Maharashtra,491273,West,1,1
118193,India,Mumbai,Maharashtra,793302,West,1,1
118194,India,Mumbai,Maharashtra,313841,West,1,1
118195,India,Mumbai,Maharashtra,769347,West,1,1
118196,India,Mumbai,Maharashtra,635366,West,1,1
118197,India,Mumbai,Maharashtra,682334,West,1,1
118198,India,Mumbai,Maharashtra,333471,West,1,1
118199,India,Mumbai,Maharashtra,189988,West,1,1
118200,India,Mumbai,Maharashtra,918324,West,1,1
118201,India,Mumbai,Maharashtra,281617,West,1,1
118202,India,Mumbai,Maharashtra,113288,West,1,1
118203,India,Mumbai,Maharashtra,229623,West,1,1
118204,India,Mumbai,Maharashtra,268770,West,1,1
118205,India,Mumbai,Maharashtra,861236,West,1,1
118206,India,Mumbai,Maharashtra,436134,West,1,1
