DOL Vehicle ID,County,City,State,Postal Code,Vehicle Location
121189,India,Amritsar,Punjab,903958,"Amritsar, Punjab"
121190,India,Amritsar,Punjab,114249,"Amritsar, Punjab"
121191,India,Amritsar,Punjab,484503,"Amritsar, Punjab"
121192,India,Amritsar,Punjab,305408,"Amritsar, Punjab"
121193,India,Amritsar,Punjab,962922,"Amritsar, Punjab"
121194,India,Amritsar,Punjab,391717,"Amritsar, Punjab"
121195,India,Amritsar,Punjab,404014,"Amritsar, Punjab"
121196,India,Amritsar,Punjab,747029,"Amritsar, Punjab"
121197,India,Amritsar,Punjab,307608,"Amritsar, Punjab"
121198,India,Amritsar,Punjab,639115,"Amritsar, Punjab"
121199,India,Amritsar,Punjab,452916,"Amritsar, Punjab"
121200,India,Amritsar,Punjab,550455,"Amritsar, Punjab"
121201,India,Amritsar,Punjab,468481,"Amritsar, Punjab"
121202,India,Amritsar,Punjab,278366,"Amritsar, Punjab"
121203,India,Amritsar,Punjab,577732,"Amritsar, Punjab"
121204,India,Amritsar,Punjab,366610,"Amritsar, Punjab"
121205,India,Amritsar,Punjab,160534,"Amritsar, Punjab"
121206,India,Amritsar,Punjab,735414,"Amritsar, Punjab"
121207,India,Amritsar,Punjab,577024,"Amritsar, Punjab"
121208,India,Amritsar,Punjab,875600,"Amritsar, Punjab"
121209,India,Amritsar,Punjab,984826,"Amritsar, Punjab"
121210,India,Amritsar,Punjab,821124,"Amritsar, Punjab"
121211,India,Amritsar,Punjab,123476,"Amritsar, Punjab"
121212,India,Amritsar,Punjab,233849,"Amritsar, Punjab"
121213,India,Amritsar,Punjab,494389,"Amritsar, Punjab"
121214,India,Amritsar,Punjab,124409,"Amritsar, Punjab"
121215,India,Amritsar,Punjab,401742,"Amritsar, Punjab"
121216,India,Amritsar,Punjab,935777,"Amritsar, Punjab"
121217,India,Amritsar,Punjab,226810,"Amritsar, Punjab"
121218,India,Amritsar,Punjab,239801,"Amritsar, Punjab"
121219,India,Amritsar,Punjab,116795,"Amritsar, Punjab"
121220,India,Amritsar,Punjab,841817,"Amritsar, Punjab"
121221,India,Amritsar,Punjab,200123,"Amritsar, Punjab"
121222,India,Amritsar,Punjab,993503,"Amritsar, Punjab"
121223,India,Amritsar,Punjab,514299,"Amritsar, Punjab"
121224,India,Amritsar,Punjab,721185,"Amritsar, Punjab"
121225,India,Amritsar,Punjab,853487,"Amritsar, Punjab"
121226,India,Amritsar,Punjab,366450,"Amritsar, Punjab"
121227,India,Amritsar,Punjab,476640,"Amritsar, Punjab"
121228,India,Amritsar,Punjab,911600,"Amritsar, Punjab"
121229,India,Amritsar,Punjab,637459,"Amritsar, Punjab"
121230,India,Amritsar,Punjab,716688,"Amritsar, Punjab"
121231,India,Amritsar,Punjab,943380,"Amritsar, Punjab"
121232,India,Amritsar,Punjab,642964,"Amritsar, Punjab"
121233,India,Amritsar,Punjab,804160,"Amritsar, Punjab"
121234,India,Amritsar,Punjab,657251,"Amritsar, Punjab"
121235,India,Amritsar,Punjab,808306,"Amritsar, Punjab"
121236,India,Amritsar,Punjab,456650,"Amritsar, Punjab"
121237,India,Amritsar,Punjab,513559,"Amritsar, Punjab"
121238,India,Amritsar,Punjab,919983,"Amritsar, Punjab"
121239,India,Amritsar,Punjab,516422,"Amritsar, Punjab"
121240,India,Amritsar,Punjab,918023,"Amritsar, Punjab"
121241,India,Amritsar,Punjab,767787,"Amritsar, Punjab"
121242,India,Amritsar,Punjab,603781,"Amritsar, Punjab"
121243,India,Amritsar,Punjab,127219,"Amritsar, Punjab"
121244,India,Amritsar,Punjab,786528,"Amritsar, Punjab"
121245,India,Amritsar,Punjab,308373,"Amritsar, Punjab"
121246,India,Amritsar,Punjab,611622,"Amritsar, Punjab"
121247,India,Amritsar,Punjab,496474,"Amritsar, Punjab"
121248,India,Amritsar,Punjab,728239,"Amritsar, Punjab"
121249,India,Amritsar,Punjab,514817,"Amritsar, Punjab"
121250,India,Amritsar,Punjab,895927,"Amritsar, Punjab"
121251,India,Vijayawada,Andhra Pradesh,123894,"Vijayawada, Andhra Pradesh"
121252,India,Vijayawada,Andhra Pradesh,462116,"Vijayawada, Andhra Pradesh"
121253,India,Vijayawada,Andhra Pradesh,585498,"Vijayawada, Andhra Pradesh"
121254,India,Vijayawada,Andhra Pradesh,287186,"Vijayawada, Andhra Pradesh"
121255,India,Vijayawada,Andhra Pradesh,378927,"Vijayawada, Andhra Pradesh"
121256,India,Vijayawada,Andhra Pradesh,140931,"Vijayawada, Andhra Pradesh"
121257,India,Vijayawada,Andhra Pradesh,426978,"Vijayawada, Andhra Pradesh"
121258,India,Vijayawada,Andhra Pradesh,577088,"Vijayawada, Andhra Pradesh"
121259,India,Vijayawada,Andhra Pradesh,265502,"Vijayawada, Andhra Pradesh"
121260,India,Vijayawada,Andhra Pradesh,181778,"Vijayawada, Andhra Pradesh"
121261,India,Vijayawada,Andhra Pradesh,790877,"Vijayawada, Andhra Pradesh"
121262,India,Vijayawada,Andhra Pradesh,161921,"Vijayawada, Andhra Pradesh"
121263,India,Vijayawada,Andhra Pradesh,546433,"Vijayawada, Andhra Pradesh"
121264,India,Vijayawada,Andhra Pradesh,330138,"Vijayawada, Andhra Pradesh"
121265,India,Vijayawada,Andhra Pradesh,205937,"Vijayawada, Andhra Pradesh"
121266,India,Vijayawada,Andhra Pradesh,257728,"Vijayawada, Andhra Pradesh"
121267,India,Vijayawada,Andhra Pradesh,728863,"Vijayawada, Andhra Pradesh"
121268,India,Vijayawada,Andhra Pradesh,386385,"Vijayawada, Andhra Pradesh"
121269,India,Vijayawada,Andhra Pradesh,226111,"Vijayawada, Andhra Pradesh"
121270,India,Vijayawada,Andhra Pradesh,746764,"Vijayawada, Andhra Pradesh"
121271,India,Vijayawada,Andhra Pradesh,968985,"Vijayawada, Andhra Pradesh"
121272,India,Vijayawada,Andhra Pradesh,864781,"Vijayawada, Andhra Pradesh"
121273,India,Vijayawada,Andhra Pradesh,651169,"Vijayawada, Andhra Pradesh"
121274,India,Vijayawada,Andhra Pradesh,848218,"Vijayawada, Andhra Pradesh"
121275,India,Vijayawada,Andhra Pradesh,180928,"Vijayawada, Andhra Pradesh"
121276,India,Vijayawada,Andhra Pradesh,389067,"Vijayawada, Andhra Pradesh"
121277,India,Vijayawada,Andhra Pradesh,997720,"Vijayawada, Andhra Pradesh"
121278,India,Vijayawada,Andhra Pradesh,254727,"Vijayawada, Andhra Pradesh"
121279,India,Vijayawada,Andhra Pradesh,410084,"Vijayawada, Andhra Pradesh"
121280,India,Vijayawada,Andhra Pradesh,561116,"Vijayawada, Andhra Pradesh"
121281,India,Vijayawada,Andhra Pradesh,988484,"Vijayawada, Andhra Pradesh"
121282,India,Vijayawada,Andhra Pradesh,135432,"Vijayawada, Andhra Pradesh"
121283,India,Vijayawada,Andhra Pradesh,810226,"Vijayawada, Andhra Pradesh"
121284,India,Vijayawada,Andhra Pradesh,496346,"Vijayawada, Andhra Pradesh"
121285,India,Vijayawada,Andhra Pradesh,715827,"Vijayawada, Andhra Pradesh"
121286,India,Vijayawada,Andhra Pradesh,373260,"Vijayawada, Andhra Pradesh"
121287,India,Vijayawada,Andhra Pradesh,631682,"Vijayawada, Andhra Pradesh"
121288,India,Vijayawada,Andhra Pradesh,629633,"Vijayawada, Andhra Pradesh"
121289,India,Vijayawada,Andhra Pradesh,885384,"Vijayawada, Andhra Pradesh"
121290,India,Vijayawada,Andhra Pradesh,632234,"Vijayawada, Andhra Pradesh"
121291,India,Vijayawada,Andhra Pradesh,694109,"Vijayawada, Andhra Pradesh"
121292,India,Vijayawada,Andhra Pradesh,115801,"Vijayawada, Andhra Pradesh"
121293,India,Vijayawada,Andhra Pradesh,747296,"Vijayawada, Andhra Pradesh"
121294,India,Vijayawada,Andhra Pradesh,532511,"Vijayawada, Andhra Pradesh"
121295,India,Vijayawada,Andhra Pradesh,172622,"Vijayawada, Andhra Pradesh"
121296,India,Vijayawada,Andhra Pradesh,787812,"Vijayawada, Andhra Pradesh"
121297,India,Vijayawada,Andhra Pradesh,786110,"Vijayawada, Andhra Pradesh"
121298,India,Vijayawada,Andhra Pradesh,709732,"Vijayawada, Andhra Pradesh"
121299,India,Vijayawada,Andhra Pradesh,818201,"Vijayawada, Andhra Pradesh"
121300,India,Vijayawada,Andhra Pradesh,975172,"Vijayawada, Andhra Pradesh"
121301,India,Vijayawada,Andhra Pradesh,201024,"Vijayawada, Andhra Pradesh"
121302,India,Vijayawada,Andhra Pradesh,392376,"Vijayawada, Andhra Pradesh"
121303,India,Vijayawada,Andhra Pradesh,975578,"Vijayawada, Andhra Pradesh"
121304,India,Vijayawada,Andhra Pradesh,159912,"Vijayawada, Andhra Pradesh"
121305,India,Vijayawada,Andhra Pradesh,826211,"Vijayawada, Andhra Pradesh"
121306,India,Vijayawada,Andhra Pradesh,436736,"Vijayawada, Andhra Pradesh"
121307,India,Vijayawada,Andhra Pradesh,701040,"Vijayawada, Andhra Pradesh"
121308,India,Vijayawada,Andhra Pradesh,324500,"Vijayawada, Andhra Pradesh"
121309,India,Vijayawada,Andhra Pradesh,192008,"Vijayawada, Andhra Pradesh"
121310,India,Vijayawada,Andhra Pradesh,400688,"Vijayawada, Andhra Pradesh"
121311,India,Vijayawada,Andhra Pradesh,221767,"Vijayawada, Andhra Pradesh"
121312,India,Vijayawada,Andhra Pradesh,757798,"Vijayawada, Andhra Pradesh"
121313,India,Vijayawada,Andhra Pradesh,546697,"Vijayawada, Andhra Pradesh"
121314,India,Vijayawada,Andhra Pradesh,592058,"Vijayawada, Andhra Pradesh"
121315,India,Vijayawada,Andhra Pradesh,558734,"Vijayawada, Andhra Pradesh"
121316,India,Vijayawada,Andhra Pradesh,669574,"Vijayawada, Andhra Pradesh"
121317,India,Vijayawada,Andhra Pradesh,903982,"Vijayawada, Andhra Pradesh"
121318,India,Vijayawada,Andhra Pradesh,649664,"Vijayawada, Andhra Pradesh"
121319,India,Vijayawada,Andhra Pradesh,121869,"Vijayawada, Andhra Pradesh"
121320,India,Vijayawada,Andhra Pradesh,156951,"Vijayawada, Andhra Pradesh"
121321,India,Vijayawada,Andhra Pradesh,292026,"Vijayawada, Andhra Pradesh"
121322,India,Vijayawada,Andhra Pradesh,137936,"Vijayawada, Andhra Pradesh"
121323,India,Vijayawada,Andhra Pradesh,361268,"Vijayawada, Andhra Pradesh"
121324,India,Vijayawada,Andhra Pradesh,509749,"Vijayawada, Andhra Pradesh"
121325,India,Vijayawada,Andhra Pradesh,735795,"Vijayawada, Andhra Pradesh"
121326,India,Vijayawada,Andhra Pradesh,731979,"Vijayawada, Andhra Pradesh"
121327,India,Vijayawada,Andhra Pradesh,634548,"Vijayawada, Andhra Pradesh"
121328,India,Vijayawada,Andhra Pradesh,479407,"Vijayawada, Andhra Pradesh"
121329,India,Vijayawada,Andhra Pradesh,224253,"Vijayawada, Andhra Pradesh"
121330,India,Vijayawada,Andhra Pradesh,858594,"Vijayawada, Andhra Pradesh"
121331,India,Vijayawada,Andhra Pradesh,755596,"Vijayawada, Andhra Pradesh"
121332,India,Vijayawada,Andhra Pradesh,759271,"Vijayawada, Andhra Pradesh"
121333,India,Vijayawada,Andhra Pradesh,926836,"Vijayawada, Andhra Pradesh"
121334,India,Vijayawada,Andhra Pradesh,901788,"Vijayawada, Andhra Pradesh"
121335,India,Vijayawada,Andhra Pradesh,252257,"Vijayawada, Andhra Pradesh"
121336,India,Vijayawada,Andhra Pradesh,194844,"Vijayawada, Andhra Pradesh"
121337,India,Vijayawada,Andhra Pradesh,112163,"Vijayawada, Andhra Pradesh"
121338,India,Vijayawada,Andhra Pradesh,107377,"Vijayawada, Andhra Pradesh"
121339,India,Vijayawada,Andhra Pradesh,910594,"Vijayawada, Andhra Pradesh"
121340,India,Vijayawada,Andhra Pradesh,761845,"Vijayawada, Andhra Pradesh"
121341,India,Vijayawada,Andhra Pradesh,369458,"Vijayawada, Andhra Pradesh"
121342,India,Vijayawada,Andhra Pradesh,663287,"Vijayawada, Andhra Pradesh"
121343,India,Vijayawada,Andhra Pradesh,871222,"Vijayawada, Andhra Pradesh"
121344,India,Vijayawada,Andhra Pradesh,809344,"Vijayawada, Andhra Pradesh"
121345,India,Vijayawada,Andhra Pradesh,915169,"Vijayawada, Andhra Pradesh"
121346,India,Vijayawada,Andhra Pradesh,783094,"Vijayawada, Andhra Pradesh"
121347,India,Vijayawada,Andhra Pradesh,391373,"Vijayawada, Andhra Pradesh"
121348,India,Vijayawada,Andhra Pradesh,582196,"Vijayawada, Andhra Pradesh"
121349,India,Vijayawada,Andhra Pradesh,207615,"Vijayawada, Andhra Pradesh"
121350,India,Vijayawada,Andhra Pradesh,796411,"Vijayawada, Andhra Pradesh"
121351,India,Vijayawada,Andhra Pradesh,169564,"Vijayawada, Andhra Pradesh"
121352,India,Vijayawada,Andhra Pradesh,423582,"Vijayawada, Andhra Pradesh"
121353,India,Vijayawada,Andhra Pradesh,209941,"Vijayawada, Andhra Pradesh"
121354,India,Vijayawada,Andhra Pradesh,917864,"Vijayawada, Andhra Pradesh"
121355,India,Vijayawada,Andhra Pradesh,327871,"Vijayawada, Andhra Pradesh"
121356,India,Vijayawada,Andhra Pradesh,103576,"Vijayawada, Andhra Pradesh"
121357,India,Vijayawada,Andhra Pradesh,941221,"Vijayawada, Andhra Pradesh"
121358,India,Vijayawada,Andhra Pradesh,906689,"Vijayawada, Andhra Pradesh"
121359,India,Vijayawada,Andhra Pradesh,224045,"Vijayawada, Andhra Pradesh"
121360,India,Vijayawada,Andhra Pradesh,799391,"Vijayawada, Andhra Pradesh"
121361,India,Vijayawada,Andhra Pradesh,588092,"Vijayawada, Andhra Pradesh"
121362,India,Vijayawada,Andhra Pradesh,903144,"Vijayawada, Andhra Pradesh"
121363,India,Vijayawada,Andhra Pradesh,804745,"Vijayawada, Andhra Pradesh"
121364,India,Vijayawada,Andhra Pradesh,629368,"Vijayawada, Andhra Pradesh"
121365,India,Vijayawada,Andhra Pradesh,590115,"Vijayawada, Andhra Pradesh"
121366,India,Vijayawada,Andhra Pradesh,820337,"Vijayawada, Andhra Pradesh"
121367,India,Vijayawada,Andhra Pradesh,158423,"Vijayawada, Andhra Pradesh"
121368,India,Vijayawada,Andhra Pradesh,152919,"Vijayawada, Andhra Pradesh"
121369,India,Vijayawada,Andhra Pradesh,776712,"Vijayawada, Andhra Pradesh"
121370,India,Vijayawada,Andhra Pradesh,245534,"Vijayawada, Andhra Pradesh"
121371,India,Visakhapatnam,Andhra Pradesh,807755,"Visakhapatnam, Andhra Pradesh"
121372,India,Visakhapatnam,Andhra Pradesh,237499,"Visakhapatnam, Andhra Pradesh"
121373,India,Visakhapatnam,Andhra Pradesh,534546,"Visakhapatnam, Andhra Pradesh"
121374,India,Visakhapatnam,Andhra Pradesh,155379,"Visakhapatnam, Andhra Pradesh"
121375,India,Visakhapatnam,Andhra Pradesh,807381,"Visakhapatnam, Andhra Pradesh"
121376,India,Visakhapatnam,Andhra Pradesh,438269,"Visakhapatnam, Andhra Pradesh"
121377,India,Visakhapatnam,Andhra Pradesh,112778,"Visakhapatnam, Andhra Pradesh"
121378,India,Visakhapatnam,Andhra Pradesh,488237,"Visakhapatnam, Andhra Pradesh"
121379,India,Visakhapatnam,Andhra Pradesh,962984,"Visakhapatnam, Andhra Pradesh"
121380,India,Visakhapatnam,Andhra Pradesh,845004,"Visakhapatnam, Andhra Pradesh"
121381,India,Visakhapatnam,Andhra Pradesh,149513,"Visakhapatnam, Andhra Pradesh"
121382,India,Visakhapatnam,Andhra Pradesh,248365,"Visakhapatnam, Andhra Pradesh"
121383,India,Visakhapatnam,Andhra Pradesh,235294,"Visakhapatnam, Andhra Pradesh"
121384,India,Visakhapatnam,Andhra Pradesh,331326,"Visakhapatnam, Andhra Pradesh"
121385,India,Visakhapatnam,Andhra Pradesh,418615,"Visakhapatnam, Andhra Pradesh"
121386,India,Visakhapatnam,Andhra Pradesh,753618,"Visakhapatnam, Andhra Pradesh"
121387,India,Visakhapatnam,Andhra Pradesh,471450,"Visakhapatnam, Andhra Pradesh"
121388,India,Visakhapatnam,Andhra Pradesh,709871,"Visakhapatnam, Andhra Pradesh"
121389,India,Visakhapatnam,Andhra Pradesh,772982,"Visakhapatnam, Andhra Pradesh"
121390,India,Visakhapatnam,Andhra Pradesh,890439,"Visakhapatnam, Andhra Pradesh"
121391,India,Visakhapatnam,Andhra Pradesh,619859,"Visakhapatnam, Andhra Pradesh"
121392,India,Visakhapatnam,Andhra Pradesh,845897,"Visakhapatnam, Andhra Pradesh"
121393,India,Visakhapatnam,Andhra Pradesh,213350,"Visakhapatnam, Andhra Pradesh"
121394,India,Visakhapatnam,Andhra Pradesh,384367,"Visakhapatnam, Andhra Pradesh"
121395,India,Visakhapatnam,Andhra Pradesh,790789,"Visakhapatnam, Andhra Pradesh"
121396,India,Visakhapatnam,Andhra Pradesh,626162,"Visakhapatnam, Andhra Pradesh"
121397,India,Visakhapatnam,Andhra Pradesh,427913,"Visakhapatnam, Andhra Pradesh"
121398,India,Visakhapatnam,Andhra Pradesh,264067,"Visakhapatnam, Andhra Pradesh"
121399,India,Visakhapatnam,Andhra Pradesh,840744,"Visakhapatnam, Andhra Pradesh"
121400,India,Visakhapatnam,Andhra Pradesh,823480,"Visakhapatnam, Andhra Pradesh"
121401,India,Visakhapatnam,Andhra Pradesh,653460,"Visakhapatnam, Andhra Pradesh"
121402,India,Visakhapatnam,Andhra Pradesh,527350,"Visakhapatnam, Andhra Pradesh"
121403,India,Visakhapatnam,Andhra Pradesh,632320,"Visakhapatnam, Andhra Pradesh"
121404,India,Visakhapatnam,Andhra Pradesh,587431,"Visakhapatnam, Andhra Pradesh"
121405,India,Visakhapatnam,Andhra Pradesh,487986,"Visakhapatnam, Andhra Pradesh"
121406,India,Visakhapatnam,Andhra Pradesh,367268,"Visakhapatnam, Andhra Pradesh"
121407,India,Visakhapatnam,Andhra Pradesh,697903,"Visakhapatnam, Andhra Pradesh"
121408,India,Visakhapatnam,Andhra Pradesh,665531,"Visakhapatnam, Andhra Pradesh"
121409,India,Visakhapatnam,Andhra Pradesh,790578,"Visakhapatnam, Andhra Pradesh"
121410,India,Visakhapatnam,Andhra Pradesh,595686,"Visakhapatnam, Andhra Pradesh"
121411,India,Visakhapatnam,Andhra Pradesh,218970,"Visakhapatnam, Andhra Pradesh"
121412,India,Visakhapatnam,Andhra Pradesh,119128,"Visakhapatnam, Andhra Pradesh"
121413,India,Visakhapatnam,Andhra Pradesh,565492,"Visakhapatnam, Andhra Pradesh"
121414,India,Visakhapatnam,Andhra Pradesh,340050,"Visakhapatnam, Andhra Pradesh"
121415,India,Visakhapatnam,Andhra Pradesh,268114,"Visakhapatnam, Andhra Pradesh"
121416,India,Visakhapatnam,Andhra Pradesh,751039,"Visakhapatnam, Andhra Pradesh"
121417,India,Visakhapatnam,Andhra Pradesh,898416,"Visakhapatnam, Andhra Pradesh"
121418,India,Visakhapatnam,Andhra Pradesh,117588,"Visakhapatnam, Andhra Pradesh"
121419,India,Visakhapatnam,Andhra Pradesh,936074,"Visakhapatnam, Andhra Pradesh"
121420,India,Visakhapatnam,Andhra Pradesh,164807,"Visakhapatnam, Andhra Pradesh"
121421,India,Visakhapatnam,Andhra Pradesh,855358,"Visakhapatnam, Andhra Pradesh"
121422,India,Visakhapatnam,Andhra Pradesh,463961,"Visakhapatnam, Andhra Pradesh"
121423,India,Visakhapatnam,Andhra Pradesh,296307,"Visakhapatnam, Andhra Pradesh"
121424,India,Visakhapatnam,Andhra Pradesh,282316,"Visakhapatnam, Andhra Pradesh"
121425,India,Visakhapatnam,Andhra Pradesh,459763,"Visakhapatnam, Andhra Pradesh"
121426,India,Visakhapatnam,Andhra Pradesh,800263,"Visakhapatnam, Andhra Pradesh"
121427,India,Visakhapatnam,Andhra Pradesh,948620,"Visakhapatnam, Andhra Pradesh"
121428,India,Visakhapatnam,Andhra Pradesh,256138,"Visakhapatnam, Andhra Pradesh"
121429,India,Visakhapatnam,Andhra Pradesh,737338,"Visakhapatnam, Andhra Pradesh"
121430,India,Visakhapatnam,Andhra Pradesh,454219,"Visakhapatnam, Andhra Pradesh"
121431,India,Visakhapatnam,Andhra Pradesh,138741,"Visakhapatnam, Andhra Pradesh"
121432,India,Visakhapatnam,Andhra Pradesh,742386,"Visakhapatnam, Andhra Pradesh"
121433,India,Visakhapatnam,Andhra Pradesh,985960,"Visakhapatnam, Andhra Pradesh"
121434,India,Visakhapatnam,Andhra Pradesh,975535,"Visakhapatnam, Andhra Pradesh"
121435,India,Visakhapatnam,Andhra Pradesh,650242,"Visakhapatnam, Andhra Pradesh"
121436,India,Visakhapatnam,Andhra Pradesh,813944,"Visakhapatnam, Andhra Pradesh"
121437,India,Visakhapatnam,Andhra Pradesh,364136,"Visakhapatnam, Andhra Pradesh"
121438,India,Visakhapatnam,Andhra Pradesh,308664,"Visakhapatnam, Andhra Pradesh"
121439,India,Visakhapatnam,Andhra Pradesh,460383,"Visakhapatnam, Andhra Pradesh"
121440,India,Visakhapatnam,Andhra Pradesh,781285,"Visakhapatnam, Andhra Pradesh"
121441,India,Visakhapatnam,Andhra Pradesh,738934,"Visakhapatnam, Andhra Pradesh"
121442,India,Visakhapatnam,Andhra Pradesh,913780,"Visakhapatnam, Andhra Pradesh"
121443,India,Visakhapatnam,Andhra Pradesh,859583,"Visakhapatnam, Andhra Pradesh"
121444,India,Visakhapatnam,Andhra Pradesh,627492,"Visakhapatnam, Andhra Pradesh"
121445,India,Visakhapatnam,Andhra Pradesh,724369,"Visakhapatnam, Andhra Pradesh"
121446,India,Visakhapatnam,Andhra Pradesh,131058,"Visakhapatnam, Andhra Pradesh"
121447,India,Visakhapatnam,Andhra Pradesh,994639,"Visakhapatnam, Andhra Pradesh"
121448,India,Visakhapatnam,Andhra Pradesh,521808,"Visakhapatnam, Andhra Pradesh"
121449,India,Visakhapatnam,Andhra Pradesh,504096,"Visakhapatnam, Andhra Pradesh"
121450,India,Visakhapatnam,Andhra Pradesh,211556,"Visakhapatnam, Andhra Pradesh"
121451,India,Visakhapatnam,Andhra Pradesh,732340,"Visakhapatnam, Andhra Pradesh"
121452,India,Visakhapatnam,Andhra Pradesh,174525,"Visakhapatnam, Andhra Pradesh"
121453,India,Visakhapatnam,Andhra Pradesh,711272,"Visakhapatnam, Andhra Pradesh"
121454,India,Visakhapatnam,Andhra Pradesh,406617,"Visakhapatnam, Andhra Pradesh"
121455,India,Visakhapatnam,Andhra Pradesh,146426,"Visakhapatnam, Andhra Pradesh"
121456,India,Visakhapatnam,Andhra Pradesh,578059,"Visakhapatnam, Andhra Pradesh"
121457,India,Visakhapatnam,Andhra Pradesh,167876,"Visakhapatnam, Andhra Pradesh"
121458,India,Visakhapatnam,Andhra Pradesh,823303,"Visakhapatnam, Andhra Pradesh"
121459,India,Visakhapatnam,Andhra Pradesh,450807,"Visakhapatnam, Andhra Pradesh"
121460,India,Visakhapatnam,Andhra Pradesh,405054,"Visakhapatnam, Andhra Pradesh"
121461,India,Visakhapatnam,Andhra Pradesh,312992,"Visakhapatnam, Andhra Pradesh"
121462,India,Visakhapatnam,Andhra Pradesh,856720,"Visakhapatnam, Andhra Pradesh"
121463,India,Visakhapatnam,Andhra Pradesh,547913,"Visakhapatnam, Andhra Pradesh"
121464,India,Visakhapatnam,Andhra Pradesh,549125,"Visakhapatnam, Andhra Pradesh"
121465,India,Visakhapatnam,Andhra Pradesh,165674,"Visakhapatnam, Andhra Pradesh"
121466,India,Visakhapatnam,Andhra Pradesh,824870,"Visakhapatnam, Andhra Pradesh"
121467,India,Visakhapatnam,Andhra Pradesh,800573,"Visakhapatnam, Andhra Pradesh"
121468,India,Visakhapatnam,Andhra Pradesh,680688,"Visakhapatnam, Andhra Pradesh"
121469,India,Visakhapatnam,Andhra Pradesh,297884,"Visakhapatnam, Andhra Pradesh"
121470,India,Visakhapatnam,Andhra Pradesh,493752,"Visakhapatnam, Andhra Pradesh"
121471,India,Visakhapatnam,Andhra Pradesh,487847,"Visakhapatnam, Andhra Pradesh"
121472,India,Visakhapatnam,Andhra Pradesh,123035,"Visakhapatnam, Andhra Pradesh"
121473,India,Visakhapatnam,Andhra Pradesh,504851,"Visakhapatnam, Andhra Pradesh"
121474,India,Visakhapatnam,Andhra Pradesh,233584,"Visakhapatnam, Andhra Pradesh"
121475,India,Patna,Bihar,219491,"Patna, Bihar"
121476,India,Patna,Bihar,804129,"Patna, Bihar"
121477,India,Patna,Bihar,344682,"Patna, Bihar"
121478,India,Patna,Bihar,424133,"Patna, Bihar"
121479,India,Patna,Bihar,680817,"Patna, Bihar"
121480,India,Patna,Bihar,432428,"Patna, Bihar"
121481,India,Patna,Bihar,350736,"Patna, Bihar"
121482,India,Patna,Bihar,364946,"Patna, Bihar"
121483,India,Patna,Bihar,739477,"Patna, Bihar"
121484,India,Patna,Bihar,753338,"Patna, Bihar"
121485,India,Patna,Bihar,182533,"Patna, Bihar"
121486,India,Patna,Bihar,460580,"Patna, Bihar"
121487,India,Patna,Bihar,735941,"Patna, Bihar"
121488,India,Patna,Bihar,781986,"Patna, Bihar"
121489,India,Patna,Bihar,838887,"Patna, Bihar"
121490,India,Patna,Bihar,975391,"Patna, Bihar"
121491,India,Patna,Bihar,914104,"Patna, Bihar"
121492,India,Patna,Bihar,268883,"Patna, Bihar"
121493,India,Patna,Bihar,851411,"Patna, Bihar"
121494,India,Patna,Bihar,134767,"Patna, Bihar"
121495,India,Patna,Bihar,229326,"Patna, Bihar"
121496,India,Patna,Bihar,564952,"Patna, Bihar"
121497,India,Patna,Bihar,936485,"Patna, Bihar"
121498,India,Patna,Bihar,532676,"Patna, Bihar"
121499,India,Patna,Bihar,268082,"Patna, Bihar"
121500,India,Patna,Bihar,101723,"Patna, Bihar"
121501,India,Patna,Bihar,557848,"Patna, Bihar"
121502,India,Patna,Bihar,485842,"Patna, Bihar"
121503,India,Patna,Bihar,278159,"Patna, Bihar"
121504,India,Patna,Bihar,438929,"Patna, Bihar"
121505,India,Patna,Bihar,640035,"Patna, Bihar"
121506,India,Patna,Bihar,811182,"Patna, Bihar"
121507,India,Patna,Bihar,669304,"Patna, Bihar"
121508,India,Patna,Bihar,783714,"Patna, Bihar"
121509,India,Patna,Bihar,669287,"Patna, Bihar"
121510,India,Patna,Bihar,842134,"Patna, Bihar"
121511,India,Patna,Bihar,988666,"Patna, Bihar"
121512,India,Patna,Bihar,894951,"Patna, Bihar"
121513,India,Patna,Bihar,188994,"Patna, Bihar"
121514,India,Patna,Bihar,484023,"Patna, Bihar"
121515,India,Patna,Bihar,357951,"Patna, Bihar"
121516,India,Patna,Bihar,456443,"Patna, Bihar"
121517,India,Patna,Bihar,876278,"Patna, Bihar"
121518,India,Patna,Bihar,919813,"Patna, Bihar"
121519,India,Patna,Bihar,914498,"Patna, Bihar"
121520,India,Patna,Bihar,454197,"Patna, Bihar"
121521,India,Patna,Bihar,847167,"Patna, Bihar"
121522,India,Patna,Bihar,229515,"Patna, Bihar"
121523,India,Patna,Bihar,185267,"Patna, Bihar"
121524,India,Patna,Bihar,357525,"Patna, Bihar"
121525,India,Patna,Bihar,507723,"Patna, Bihar"
121526,India,Patna,Bihar,672782,"Patna, Bihar"
121527,India,Patna,Bihar,498406,"Patna, Bihar"
121528,India,Patna,Bihar,457664,"Patna, Bihar"
121529,India,Patna,Bihar,534377,"Patna, Bihar"
121530,India,Patna,Bihar,926345,"Patna, Bihar"
121531,India,Patna,Bihar,929159,"Patna, Bihar"
121532,India,Patna,Bihar,653112,"Patna, Bihar"
121533,India,Patna,Bihar,502143,"Patna, Bihar"
121534,India,Patna,Bihar,796343,"Patna, Bihar"
121535,India,Patna,Bihar,608796,"Patna, Bihar"
